factory_id,intervention_id,electricity_emission,diesel_emission,raw_material_emission,waste_emission,transport_emission,cost,savings,feasibility,co2_reduction
48,energy_efficiency,29905.0,27725.49,48918.93,2808.4,12851.41,25000,12000,0.95,5955.04
48,recycled_material,29905.0,27725.49,48918.93,2808.4,12851.41,15000,7000,0.8,10752.73
48,material_efficiency,29905.0,27725.49,48918.93,2808.4,12851.41,20000,9000,0.85,11159.31
48,waste_recovery,29905.0,27725.49,48918.93,2808.4,12851.41,10000,3000,0.85,906.98
48,transport_optimization,29905.0,27725.49,48918.93,2808.4,12851.41,12000,5000,0.75,2177.22
49,renewable_electricity,30381.19,24049.01,2274.26,12526.03,10380.88,50000,18000,0.9,9555.55
49,energy_efficiency,30381.19,24049.01,2274.26,12526.03,10380.88,25000,12000,0.95,6620.55
49,recycled_material,30381.19,24049.01,2274.26,12526.03,10380.88,15000,7000,0.8,430.54
49,material_efficiency,30381.19,24049.01,2274.26,12526.03,10380.88,20000,9000,0.85,544.4
49,waste_recovery,30381.19,24049.01,2274.26,12526.03,10380.88,10000,3000,0.85,3892.05
49,transport_optimization,30381.19,24049.01,2274.26,12526.03,10380.88,12000,5000,0.75,1643.13
50,renewable_electricity,18533.12,5283.03,31886.42,3821.35,22056.98,50000,18000,0.9,4548.65
50,energy_efficiency,18533.12,5283.03,31886.42,3821.35,22056.98,25000,12000,0.95,3524.51
50,recycled_material,18533.12,5283.03,31886.42,3821.35,22056.98,15000,7000,0.8,5165.37
50,material_efficiency,18533.12,5283.03,31886.42,3821.35,22056.98,20000,9000,0.85,7423.53
50,waste_recovery,18533.12,5283.03,31886.42,3821.35,22056.98,10000,3000,0.85,1079.66
50,transport_optimization,18533.12,5283.03,31886.42,3821.35,22056.98,12000,5000,0.75,3749.15
51,renewable_electricity,86398.15,16590.67,6934.23,3350.58,8335.4,50000,18000,0.9,27217.76
51,energy_efficiency,86398.15,16590.67,6934.23,3350.58,8335.4,25000,12000,0.95,16372.46
51,recycled_material,86398.15,16590.67,6934.23,3350.58,8335.4,15000,7000,0.8,1461.6
51,material_efficiency,86398.15,16590.67,6934.23,3350.58,8335.4,20000,9000,0.85,1612.87
51,waste_recovery,86398.15,16590.67,6934.23,3350.58,8335.4,10000,3000,0.85,895.39
51,transport_optimization,86398.15,16590.67,6934.23,3350.58,8335.4,12000,5000,0.75,1367.86
52,renewable_electricity,69074.28,5940.43,13748.35,2058.44,21912.41,50000,18000,0.9,21201.25
52,energy_efficiency,69074.28,5940.43,13748.35,2058.44,21912.41,25000,12000,0.95,12356.91
52,recycled_material,69074.28,5940.43,13748.35,2058.44,21912.41,15000,7000,0.8,2933.75
52,material_efficiency,69074.28,5940.43,13748.35,2058.44,21912.41,20000,9000,0.85,2881.07
52,waste_recovery,69074.28,5940.43,13748.35,2058.44,21912.41,10000,3000,0.85,535.98
52,transport_optimization,69074.28,5940.43,13748.35,2058.44,21912.41,12000,5000,0.75,3108.66
53,renewable_electricity,108800.3,6596.66,22606.08,5797.29,6919.38,50000,18000,0.9,36019.06
53,energy_efficiency,108800.3,6596.66,22606.08,5797.29,6919.38,25000,12000,0.95,21990.43
53,recycled_material,108800.3,6596.66,22606.08,5797.29,6919.38,15000,7000,0.8,4067.27
53,material_efficiency,108800.3,6596.66,22606.08,5797.29,6919.38,20000,9000,0.85,6182.08
53,waste_recovery,108800.3,6596.66,22606.08,5797.29,6919.38,10000,3000,0.85,1869.45
53,transport_optimization,108800.3,6596.66,22606.08,5797.29,6919.38,12000,5000,0.75,1086.37
54,renewable_electricity,66345.73,13529.0,7415.79,1586.8,23701.66,50000,18000,0.9,21410.67
54,energy_efficiency,66345.73,13529.0,7415.79,1586.8,23701.66,25000,12000,0.95,10991.86
54,recycled_material,66345.73,13529.0,7415.79,1586.8,23701.66,15000,7000,0.8,1477.93
54,material_efficiency,66345.73,13529.0,7415.79,1586.8,23701.66,20000,9000,0.85,1599.87
54,waste_recovery,66345.73,13529.0,7415.79,1586.8,23701.66,10000,3000,0.85,475.09
54,transport_optimization,66345.73,13529.0,7415.79,1586.8,23701.66,12000,5000,0.75,3855.34
55,renewable_electricity,65546.77,6369.67,48978.21,9745.66,18494.58,50000,18000,0.9,16911.37
55,energy_efficiency,65546.77,6369.67,48978.21,9745.66,18494.58,25000,12000,0.95,10536.86
55,recycled_material,65546.77,6369.67,48978.21,9745.66,18494.58,15000,7000,0.8,8976.91
55,material_efficiency,65546.77,6369.67,48978.21,9745.66,18494.58,20000,9000,0.85,12186.08
55,waste_recovery,65546.77,6369.67,48978.21,9745.66,18494.58,10000,3000,0.85,3417.61
55,transport_optimization,65546.77,6369.67,48978.21,9745.66,18494.58,12000,5000,0.75,3057.27
56,renewable_electricity,77503.81,1053.59,49053.06,3399.56,1995.25,50000,18000,0.9,18957.17
56,energy_efficiency,77503.81,1053.59,49053.06,3399.56,1995.25,25000,12000,0.95,14763.71
56,recycled_material,77503.81,1053.59,49053.06,3399.56,1995.25,15000,7000,0.8,10316.62
56,material_efficiency,77503.81,1053.59,49053.06,3399.56,1995.25,20000,9000,0.85,13384.38
56,waste_recovery,77503.81,1053.59,49053.06,3399.56,1995.25,10000,3000,0.85,996.56
56,transport_optimization,77503.81,1053.59,49053.06,3399.56,1995.25,12000,5000,0.75,339.8
57,renewable_electricity,43740.99,6047.06,33709.44,10013.86,1463.76,50000,18000,0.9,13491.02
57,energy_efficiency,43740.99,6047.06,33709.44,10013.86,1463.76,25000,12000,0.95,8822.48
57,recycled_material,43740.99,6047.06,33709.44,10013.86,1463.76,15000,7000,0.8,8554.37
57,material_efficiency,43740.99,6047.06,33709.44,10013.86,1463.76,20000,9000,0.85,8613.66
57,waste_recovery,43740.99,6047.06,33709.44,10013.86,1463.76,10000,3000,0.85,3175.05
57,transport_optimization,43740.99,6047.06,33709.44,10013.86,1463.76,12000,5000,0.75,241.37
58,renewable_electricity,47245.29,17546.3,15780.29,4400.59,10014.82,50000,18000,0.9,12083.27
58,energy_efficiency,47245.29,17546.3,15780.29,4400.59,10014.82,25000,12000,0.95,9436.85
58,recycled_material,47245.29,17546.3,15780.29,4400.59,10014.82,15000,7000,0.8,2409.08
58,material_efficiency,47245.29,17546.3,15780.29,4400.59,10014.82,20000,9000,0.85,3325.4
58,waste_recovery,47245.29,17546.3,15780.29,4400.59,10014.82,10000,3000,0.85,1394.03
58,transport_optimization,47245.29,17546.3,15780.29,4400.59,10014.82,12000,5000,0.75,1690.9
59,renewable_electricity,33372.44,4572.89,13563.46,7403.87,20767.99,50000,18000,0.9,8407.03
59,energy_efficiency,33372.44,4572.89,13563.46,7403.87,20767.99,25000,12000,0.95,5731.87
59,recycled_material,33372.44,4572.89,13563.46,7403.87,20767.99,15000,7000,0.8,2512.45
59,material_efficiency,33372.44,4572.89,13563.46,7403.87,20767.99,20000,9000,0.85,3321.55
59,waste_recovery,33372.44,4572.89,13563.46,7403.87,20767.99,10000,3000,0.85,2098.74
59,transport_optimization,33372.44,4572.89,13563.46,7403.87,20767.99,12000,5000,0.75,2683.15
60,renewable_electricity,100003.17,17699.41,21539.65,10638.29,20280.04,50000,18000,0.9,29422.99
60,energy_efficiency,100003.17,17699.41,21539.65,10638.29,20280.04,25000,12000,0.95,17570.97
60,recycled_material,100003.17,17699.41,21539.65,10638.29,20280.04,15000,7000,0.8,3803.63
60,material_efficiency,100003.17,17699.41,21539.65,10638.29,20280.04,20000,9000,0.85,5518.13
60,waste_recovery,100003.17,17699.41,21539.65,10638.29,20280.04,10000,3000,0.85,3451.19
60,transport_optimization,100003.17,17699.41,21539.65,10638.29,20280.04,12000,5000,0.75,3535.8
61,renewable_electricity,55890.82,13202.68,11843.17,7208.56,7036.99,50000,18000,0.9,15924.16
61,energy_efficiency,55890.82,13202.68,11843.17,7208.56,7036.99,25000,12000,0.95,8829.14
61,recycled_material,55890.82,13202.68,11843.17,7208.56,7036.99,15000,7000,0.8,2510.38
61,material_efficiency,55890.82,13202.68,11843.17,7208.56,7036.99,20000,9000,0.85,2231.98
61,waste_recovery,55890.82,13202.68,11843.17,7208.56,7036.99,10000,3000,0.85,2511.84
61,transport_optimization,55890.82,13202.68,11843.17,7208.56,7036.99,12000,5000,0.75,982.97
62,renewable_electricity,17882.01,12026.67,48775.45,2336.44,4173.17,50000,18000,0.9,5029.38
62,energy_efficiency,17882.01,12026.67,48775.45,2336.44,4173.17,25000,12000,0.95,3748.44
62,recycled_material,17882.01,12026.67,48775.45,2336.44,4173.17,15000,7000,0.8,9012.18
62,material_efficiency,17882.01,12026.67,48775.45,2336.44,4173.17,20000,9000,0.85,10981.38
62,waste_recovery,17882.01,12026.67,48775.45,2336.44,4173.17,10000,3000,0.85,665.4
62,transport_optimization,17882.01,12026.67,48775.45,2336.44,4173.17,12000,5000,0.75,775.21
63,renewable_electricity,61629.06,19524.75,29307.2,9485.41,18925.08,50000,18000,0.9,19779.55
63,energy_efficiency,61629.06,19524.75,29307.2,9485.41,18925.08,25000,12000,0.95,10203.25
63,recycled_material,61629.06,19524.75,29307.2,9485.41,18925.08,15000,7000,0.8,7245.6
63,material_efficiency,61629.06,19524.75,29307.2,9485.41,18925.08,20000,9000,0.85,7221.84
63,waste_recovery,61629.06,19524.75,29307.2,9485.41,18925.08,10000,3000,0.85,2536.61
63,transport_optimization,61629.06,19524.75,29307.2,9485.41,18925.08,12000,5000,0.75,3093.7
64,renewable_electricity,109798.22,27059.45,23353.06,4281.41,20550.11,50000,18000,0.9,30266.88
64,energy_efficiency,109798.22,27059.45,23353.06,4281.41,20550.11,25000,12000,0.95,17782.47
64,recycled_material,109798.22,27059.45,23353.06,4281.41,20550.11,15000,7000,0.8,3978.12
64,material_efficiency,109798.22,27059.45,23353.06,4281.41,20550.11,20000,9000,0.85,5315.32
64,waste_recovery,109798.22,27059.45,23353.06,4281.41,20550.11,10000,3000,0.85,1112.31
64,transport_optimization,109798.22,27059.45,23353.06,4281.41,20550.11,12000,5000,0.75,3152.51
65,renewable_electricity,9981.27,22071.13,45807.16,2326.43,4541.75,50000,18000,0.9,3026.28
65,energy_efficiency,9981.27,22071.13,45807.16,2326.43,4541.75,25000,12000,0.95,2175.54
65,recycled_material,9981.27,22071.13,45807.16,2326.43,4541.75,15000,7000,0.8,9756.72
65,material_efficiency,9981.27,22071.13,45807.16,2326.43,4541.75,20000,9000,0.85,10219.35
65,waste_recovery,9981.27,22071.13,45807.16,2326.43,4541.75,10000,3000,0.85,698.99
65,transport_optimization,9981.27,22071.13,45807.16,2326.43,4541.75,12000,5000,0.75,560.95
66,renewable_electricity,27273.3,6359.04,34149.96,1367.9,2353.44,50000,18000,0.9,7314.21
66,energy_efficiency,27273.3,6359.04,34149.96,1367.9,2353.44,25000,12000,0.95,5153.54
66,recycled_material,27273.3,6359.04,34149.96,1367.9,2353.44,15000,7000,0.8,5799.02
66,material_efficiency,27273.3,6359.04,34149.96,1367.9,2353.44,20000,9000,0.85,8126.59
66,waste_recovery,27273.3,6359.04,34149.96,1367.9,2353.44,10000,3000,0.85,530.2
66,transport_optimization,27273.3,6359.04,34149.96,1367.9,2353.44,12000,5000,0.75,347.79
67,renewable_electricity,30855.92,20331.99,15396.71,8978.29,14596.89,50000,18000,0.9,10325.13
67,energy_efficiency,30855.92,20331.99,15396.71,8978.29,14596.89,25000,12000,0.95,4596.96
67,recycled_material,30855.92,20331.99,15396.71,8978.29,14596.89,15000,7000,0.8,2732.48
67,material_efficiency,30855.92,20331.99,15396.71,8978.29,14596.89,20000,9000,0.85,3198.9
67,waste_recovery,30855.92,20331.99,15396.71,8978.29,14596.89,10000,3000,0.85,2686.38
67,transport_optimization,30855.92,20331.99,15396.71,8978.29,14596.89,12000,5000,0.75,2410.94
68,renewable_electricity,31426.84,14035.16,14284.88,5925.88,14854.84,50000,18000,0.9,6833.57
68,energy_efficiency,31426.84,14035.16,14284.88,5925.88,14854.84,25000,12000,0.95,6498.57
68,recycled_material,31426.84,14035.16,14284.88,5925.88,14854.84,15000,7000,0.8,2545.61
68,material_efficiency,31426.84,14035.16,14284.88,5925.88,14854.84,20000,9000,0.85,3613.35
68,waste_recovery,31426.84,14035.16,14284.88,5925.88,14854.84,10000,3000,0.85,2076.73
68,transport_optimization,31426.84,14035.16,14284.88,5925.88,14854.84,12000,5000,0.75,2610.53
69,renewable_electricity,26843.95,20226.32,11224.17,1250.3,5442.0,50000,18000,0.9,6744.8
69,energy_efficiency,26843.95,20226.32,11224.17,1250.3,5442.0,25000,12000,0.95,5082.69
69,recycled_material,26843.95,20226.32,11224.17,1250.3,5442.0,15000,7000,0.8,2002.99
69,material_efficiency,26843.95,20226.32,11224.17,1250.3,5442.0,20000,9000,0.85,2628.63
69,waste_recovery,26843.95,20226.32,11224.17,1250.3,5442.0,10000,3000,0.85,363.07
69,transport_optimization,26843.95,20226.32,11224.17,1250.3,5442.0,12000,5000,0.75,913.92
70,renewable_electricity,18222.81,4549.67,7354.1,8262.87,3857.0,50000,18000,0.9,5844.37
70,energy_efficiency,18222.81,4549.67,7354.1,8262.87,3857.0,25000,12000,0.95,3519.66
70,recycled_material,18222.81,4549.67,7354.1,8262.87,3857.0,15000,7000,0.8,1327.49
70,material_efficiency,18222.81,4549.67,7354.1,8262.87,3857.0,20000,9000,0.85,1608.15
70,waste_recovery,18222.81,4549.67,7354.1,8262.87,3857.0,10000,3000,0.85,2606.19
70,transport_optimization,18222.81,4549.67,7354.1,8262.87,3857.0,12000,5000,0.75,491.13
71,renewable_electricity,63928.68,15705.92,49808.37,4748.45,10499.71,50000,18000,0.9,16449.78
71,energy_efficiency,63928.68,15705.92,49808.37,4748.45,10499.71,25000,12000,0.95,11936.22
71,recycled_material,63928.68,15705.92,49808.37,4748.45,10499.71,15000,7000,0.8,10307.81
71,material_efficiency,63928.68,15705.92,49808.37,4748.45,10499.71,20000,9000,0.85,11050.47
71,waste_recovery,63928.68,15705.92,49808.37,4748.45,10499.71,10000,3000,0.85,1400.11
71,transport_optimization,63928.68,15705.92,49808.37,4748.45,10499.71,12000,5000,0.75,1610.33
72,renewable_electricity,52403.91,11051.0,24201.5,7185.06,12377.22,50000,18000,0.9,14418.53
72,energy_efficiency,52403.91,11051.0,24201.5,7185.06,12377.22,25000,12000,0.95,8965.86
72,recycled_material,52403.91,11051.0,24201.5,7185.06,12377.22,15000,7000,0.8,4076.62
72,material_efficiency,52403.91,11051.0,24201.5,7185.06,12377.22,20000,9000,0.85,6232.5
72,waste_recovery,52403.91,11051.0,24201.5,7185.06,12377.22,10000,3000,0.85,1922.73
72,transport_optimization,52403.91,11051.0,24201.5,7185.06,12377.22,12000,5000,0.75,2110.73
73,renewable_electricity,113457.24,31626.33,34318.41,9137.81,2027.1,50000,18000,0.9,31378.24
73,energy_efficiency,113457.24,31626.33,34318.41,9137.81,2027.1,25000,12000,0.95,20945.92
73,recycled_material,113457.24,31626.33,34318.41,9137.81,2027.1,15000,7000,0.8,6747.47
73,material_efficiency,113457.24,31626.33,34318.41,9137.81,2027.1,20000,9000,0.85,8279.03
73,waste_recovery,113457.24,31626.33,34318.41,9137.81,2027.1,10000,3000,0.85,2644.04
73,transport_optimization,113457.24,31626.33,34318.41,9137.81,2027.1,12000,5000,0.75,363.78
74,renewable_electricity,5739.31,24277.75,17540.99,10763.4,9828.19,50000,18000,0.9,1458.49
74,energy_efficiency,5739.31,24277.75,17540.99,10763.4,9828.19,25000,12000,0.95,934.97
74,recycled_material,5739.31,24277.75,17540.99,10763.4,9828.19,15000,7000,0.8,3769.06
74,material_efficiency,5739.31,24277.75,17540.99,10763.4,9828.19,20000,9000,0.85,4621.29
74,waste_recovery,5739.31,24277.75,17540.99,10763.4,9828.19,10000,3000,0.85,2770.55
74,transport_optimization,5739.31,24277.75,17540.99,10763.4,9828.19,12000,5000,0.75,1443.61
75,renewable_electricity,96049.26,14634.2,28010.32,11522.23,15030.61,50000,18000,0.9,25344.12
75,energy_efficiency,96049.26,14634.2,28010.32,11522.23,15030.61,25000,12000,0.95,16468.81
75,recycled_material,96049.26,14634.2,28010.32,11522.23,15030.61,15000,7000,0.8,6339.36
75,material_efficiency,96049.26,14634.2,28010.32,11522.23,15030.61,20000,9000,0.85,7098.28
75,waste_recovery,96049.26,14634.2,28010.32,11522.23,15030.61,10000,3000,0.85,3028.02
75,transport_optimization,96049.26,14634.2,28010.32,11522.23,15030.61,12000,5000,0.75,2647.08
76,renewable_electricity,23516.89,20147.57,19236.53,7377.02,1465.31,50000,18000,0.9,6068.2
76,energy_efficiency,23516.89,20147.57,19236.53,7377.02,1465.31,25000,12000,0.95,4037.15
76,recycled_material,23516.89,20147.57,19236.53,7377.02,1465.31,15000,7000,0.8,3357.29
76,material_efficiency,23516.89,20147.57,19236.53,7377.02,1465.31,20000,9000,0.85,5314.25
76,waste_recovery,23516.89,20147.57,19236.53,7377.02,1465.31,10000,3000,0.85,2624.0
76,transport_optimization,23516.89,20147.57,19236.53,7377.02,1465.31,12000,5000,0.75,237.85
77,renewable_electricity,106304.17,19594.1,22250.88,5284.1,1393.84,50000,18000,0.9,37855.48
77,energy_efficiency,106304.17,19594.1,22250.88,5284.1,1393.84,25000,12000,0.95,15328.77
77,recycled_material,106304.17,19594.1,22250.88,5284.1,1393.84,15000,7000,0.8,4149.09
77,material_efficiency,106304.17,19594.1,22250.88,5284.1,1393.84,20000,9000,0.85,4799.12
77,waste_recovery,106304.17,19594.1,22250.88,5284.1,1393.84,10000,3000,0.85,1773.67
77,transport_optimization,106304.17,19594.1,22250.88,5284.1,1393.84,12000,5000,0.75,268.72
78,renewable_electricity,57795.73,23944.9,25029.64,4194.42,9908.37,50000,18000,0.9,19205.82
78,energy_efficiency,57795.73,23944.9,25029.64,4194.42,9908.37,25000,12000,0.95,9760.53
78,recycled_material,57795.73,23944.9,25029.64,4194.42,9908.37,15000,7000,0.8,6202.14
78,material_efficiency,57795.73,23944.9,25029.64,4194.42,9908.37,20000,9000,0.85,7029.32
78,waste_recovery,57795.73,23944.9,25029.64,4194.42,9908.37,10000,3000,0.85,1435.07
78,transport_optimization,57795.73,23944.9,25029.64,4194.42,9908.37,12000,5000,0.75,1509.48
79,renewable_electricity,22371.41,27485.88,31664.19,7497.18,25711.59,50000,18000,0.9,5686.83
79,energy_efficiency,22371.41,27485.88,31664.19,7497.18,25711.59,25000,12000,0.95,3918.94
79,recycled_material,22371.41,27485.88,31664.19,7497.18,25711.59,15000,7000,0.8,6114.63
79,material_efficiency,22371.41,27485.88,31664.19,7497.18,25711.59,20000,9000,0.85,6148.04
79,waste_recovery,22371.41,27485.88,31664.19,7497.18,25711.59,10000,3000,0.85,2335.0
79,transport_optimization,22371.41,27485.88,31664.19,7497.18,25711.59,12000,5000,0.75,5215.18
80,renewable_electricity,9087.99,5594.5,11137.57,11766.61,5885.94,50000,18000,0.9,2685.43
80,energy_efficiency,9087.99,5594.5,11137.57,11766.61,5885.94,25000,12000,0.95,1462.29
80,recycled_material,9087.99,5594.5,11137.57,11766.61,5885.94,15000,7000,0.8,1913.89
80,material_efficiency,9087.99,5594.5,11137.57,11766.61,5885.94,20000,9000,0.85,2544.59
80,waste_recovery,9087.99,5594.5,11137.57,11766.61,5885.94,10000,3000,0.85,4081.8
80,transport_optimization,9087.99,5594.5,11137.57,11766.61,5885.94,12000,5000,0.75,1022.66
81,renewable_electricity,85144.72,16592.51,38019.08,9992.09,7915.24,50000,18000,0.9,23151.73
81,energy_efficiency,85144.72,16592.51,38019.08,9992.09,7915.24,25000,12000,0.95,17411.06
81,recycled_material,85144.72,16592.51,38019.08,9992.09,7915.24,15000,7000,0.8,8102.07
81,material_efficiency,85144.72,16592.51,38019.08,9992.09,7915.24,20000,9000,0.85,9055.39
81,waste_recovery,85144.72,16592.51,38019.08,9992.09,7915.24,10000,3000,0.85,2998.78
81,transport_optimization,85144.72,16592.51,38019.08,9992.09,7915.24,12000,5000,0.75,1351.02
82,renewable_electricity,87957.17,5893.16,46863.72,2334.4,3126.94,50000,18000,0.9,24662.35
82,energy_efficiency,87957.17,5893.16,46863.72,2334.4,3126.94,25000,12000,0.95,11631.96
82,recycled_material,87957.17,5893.16,46863.72,2334.4,3126.94,15000,7000,0.8,10122.07
82,material_efficiency,87957.17,5893.16,46863.72,2334.4,3126.94,20000,9000,0.85,11236.8
82,waste_recovery,87957.17,5893.16,46863.72,2334.4,3126.94,10000,3000,0.85,791.79
82,transport_optimization,87957.17,5893.16,46863.72,2334.4,3126.94,12000,5000,0.75,535.47
83,renewable_electricity,129252.3,16012.55,49285.19,6315.88,2169.32,50000,18000,0.9,37033.21
83,energy_efficiency,129252.3,16012.55,49285.19,6315.88,2169.32,25000,12000,0.95,22542.64
83,recycled_material,129252.3,16012.55,49285.19,6315.88,2169.32,15000,7000,0.8,10977.53
83,material_efficiency,129252.3,16012.55,49285.19,6315.88,2169.32,20000,9000,0.85,11552.07
83,waste_recovery,129252.3,16012.55,49285.19,6315.88,2169.32,10000,3000,0.85,1923.8
83,transport_optimization,129252.3,16012.55,49285.19,6315.88,2169.32,12000,5000,0.75,356.63
84,renewable_electricity,105632.13,16819.6,39820.62,5980.32,6204.79,50000,18000,0.9,28086.81
84,energy_efficiency,105632.13,16819.6,39820.62,5980.32,6204.79,25000,12000,0.95,16155.62
84,recycled_material,105632.13,16819.6,39820.62,5980.32,6204.79,15000,7000,0.8,8809.89
84,material_efficiency,105632.13,16819.6,39820.62,5980.32,6204.79,20000,9000,0.85,7570.5
84,waste_recovery,105632.13,16819.6,39820.62,5980.32,6204.79,10000,3000,0.85,1761.12
84,transport_optimization,105632.13,16819.6,39820.62,5980.32,6204.79,12000,5000,0.75,983.05
85,renewable_electricity,105834.82,22906.47,35468.44,2170.5,9203.21,50000,18000,0.9,26783.08
85,energy_efficiency,105834.82,22906.47,35468.44,2170.5,9203.21,25000,12000,0.95,17918.86
85,recycled_material,105834.82,22906.47,35468.44,2170.5,9203.21,15000,7000,0.8,6630.43
85,material_efficiency,105834.82,22906.47,35468.44,2170.5,9203.21,20000,9000,0.85,6826.8
85,waste_recovery,105834.82,22906.47,35468.44,2170.5,9203.21,10000,3000,0.85,648.77
85,transport_optimization,105834.82,22906.47,35468.44,2170.5,9203.21,12000,5000,0.75,1448.6
86,renewable_electricity,96146.46,7723.37,18074.83,2127.44,11566.3,50000,18000,0.9,24766.45
86,energy_efficiency,96146.46,7723.37,18074.83,2127.44,11566.3,25000,12000,0.95,16530.74
86,recycled_material,96146.46,7723.37,18074.83,2127.44,11566.3,15000,7000,0.8,3363.28
86,material_efficiency,96146.46,7723.37,18074.83,2127.44,11566.3,20000,9000,0.85,3539.98
86,waste_recovery,96146.46,7723.37,18074.83,2127.44,11566.3,10000,3000,0.85,598.2
86,transport_optimization,96146.46,7723.37,18074.83,2127.44,11566.3,12000,5000,0.75,2316.97
87,renewable_electricity,88622.07,29353.28,56064.75,8308.06,25033.14,50000,18000,0.9,28418.01
87,energy_efficiency,88622.07,29353.28,56064.75,8308.06,25033.14,25000,12000,0.95,13721.04
87,recycled_material,88622.07,29353.28,56064.75,8308.06,25033.14,15000,7000,0.8,11655.37
87,material_efficiency,88622.07,29353.28,56064.75,8308.06,25033.14,20000,9000,0.85,13341.78
87,waste_recovery,88622.07,29353.28,56064.75,8308.06,25033.14,10000,3000,0.85,2386.26
87,transport_optimization,88622.07,29353.28,56064.75,8308.06,25033.14,12000,5000,0.75,3174.81
88,renewable_electricity,90837.9,24162.17,46975.73,9903.54,21060.37,50000,18000,0.9,24541.24
88,energy_efficiency,90837.9,24162.17,46975.73,9903.54,21060.37,25000,12000,0.95,16549.78
88,recycled_material,90837.9,24162.17,46975.73,9903.54,21060.37,15000,7000,0.8,8391.27
88,material_efficiency,90837.9,24162.17,46975.73,9903.54,21060.37,20000,9000,0.85,10863.9
88,waste_recovery,90837.9,24162.17,46975.73,9903.54,21060.37,10000,3000,0.85,2591.77
88,transport_optimization,90837.9,24162.17,46975.73,9903.54,21060.37,12000,5000,0.75,3708.4
89,renewable_electricity,93800.04,19293.28,9669.75,2033.56,18954.19,50000,18000,0.9,29717.24
89,energy_efficiency,93800.04,19293.28,9669.75,2033.56,18954.19,25000,12000,0.95,16170.54
89,recycled_material,93800.04,19293.28,9669.75,2033.56,18954.19,15000,7000,0.8,1688.27
89,material_efficiency,93800.04,19293.28,9669.75,2033.56,18954.19,20000,9000,0.85,2667.65
89,waste_recovery,93800.04,19293.28,9669.75,2033.56,18954.19,10000,3000,0.85,517.89
89,transport_optimization,93800.04,19293.28,9669.75,2033.56,18954.19,12000,5000,0.75,2745.45
90,renewable_electricity,95764.53,12226.81,42816.19,2691.86,618.42,50000,18000,0.9,31285.16
90,energy_efficiency,95764.53,12226.81,42816.19,2691.86,618.42,25000,12000,0.95,15507.77
90,recycled_material,95764.53,12226.81,42816.19,2691.86,618.42,15000,7000,0.8,8907.93
90,material_efficiency,95764.53,12226.81,42816.19,2691.86,618.42,20000,9000,0.85,8911.9
90,waste_recovery,95764.53,12226.81,42816.19,2691.86,618.42,10000,3000,0.85,823.58
90,transport_optimization,95764.53,12226.81,42816.19,2691.86,618.42,12000,5000,0.75,67.13
91,renewable_electricity,58542.63,25305.19,31611.63,8095.86,23933.03,50000,18000,0.9,16126.2
91,energy_efficiency,58542.63,25305.19,31611.63,8095.86,23933.03,25000,12000,0.95,8796.81
91,recycled_material,58542.63,25305.19,31611.63,8095.86,23933.03,15000,7000,0.8,7342.27
91,material_efficiency,58542.63,25305.19,31611.63,8095.86,23933.03,20000,9000,0.85,6840.32
91,waste_recovery,58542.63,25305.19,31611.63,8095.86,23933.03,10000,3000,0.85,2364.44
91,transport_optimization,58542.63,25305.19,31611.63,8095.86,23933.03,12000,5000,0.75,3657.48
92,renewable_electricity,97399.3,21620.64,12498.78,2994.08,6002.8,50000,18000,0.9,31680.19
92,energy_efficiency,97399.3,21620.64,12498.78,2994.08,6002.8,25000,12000,0.95,13487.7
92,recycled_material,97399.3,21620.64,12498.78,2994.08,6002.8,15000,7000,0.8,2281.64
92,material_efficiency,97399.3,21620.64,12498.78,2994.08,6002.8,20000,9000,0.85,2704.21
92,waste_recovery,97399.3,21620.64,12498.78,2994.08,6002.8,10000,3000,0.85,1033.23
92,transport_optimization,97399.3,21620.64,12498.78,2994.08,6002.8,12000,5000,0.75,1182.65
93,renewable_electricity,106222.74,7873.38,3600.28,10794.16,8277.22,50000,18000,0.9,32034.83
93,energy_efficiency,106222.74,7873.38,3600.28,10794.16,8277.22,25000,12000,0.95,22458.99
93,recycled_material,106222.74,7873.38,3600.28,10794.16,8277.22,15000,7000,0.8,821.98
93,material_efficiency,106222.74,7873.38,3600.28,10794.16,8277.22,20000,9000,0.85,950.7
93,waste_recovery,106222.74,7873.38,3600.28,10794.16,8277.22,10000,3000,0.85,3557.49
93,transport_optimization,106222.74,7873.38,3600.28,10794.16,8277.22,12000,5000,0.75,1366.21
94,renewable_electricity,17968.23,7662.84,24833.97,5920.43,14309.83,50000,18000,0.9,5327.58
94,energy_efficiency,17968.23,7662.84,24833.97,5920.43,14309.83,25000,12000,0.95,3133.08
94,recycled_material,17968.23,7662.84,24833.97,5920.43,14309.83,15000,7000,0.8,5143.9
94,material_efficiency,17968.23,7662.84,24833.97,5920.43,14309.83,20000,9000,0.85,5547.94
94,waste_recovery,17968.23,7662.84,24833.97,5920.43,14309.83,10000,3000,0.85,2088.33
94,transport_optimization,17968.23,7662.84,24833.97,5920.43,14309.83,12000,5000,0.75,3088.94
95,renewable_electricity,44290.12,18995.65,23585.95,11529.61,2724.73,50000,18000,0.9,13985.69
95,energy_efficiency,44290.12,18995.65,23585.95,11529.61,2724.73,25000,12000,0.95,8601.19
95,recycled_material,44290.12,18995.65,23585.95,11529.61,2724.73,15000,7000,0.8,5444.24
